읍면동코드,시도,객체시군구코드,시군구,읍면동명,중심점_longitude,중심점_latitude,순위,시설명,시설_시도,시설_시군구,시설_longitude,시설_latitude,직선거리_km
48220370,경상남도,48220,통영시,사량면,128.21202389,34.83043399,2,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,20.64
48220370,경상남도,48220,통영시,사량면,128.21202389,34.83043399,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,20.84
48220113,경상남도,48220,통영시,인평동,128.39054719,34.84193344,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,4.31
48220113,경상남도,48220,통영시,인평동,128.39054719,34.84193344,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.49
48220113,경상남도,48220,통영시,인평동,128.39054719,34.84193344,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,33.70
48220250,경상남도,48220,통영시,산양읍,128.39371747,34.79523460,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,7.08
48220250,경상남도,48220,통영시,산양읍,128.39371747,34.79523460,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,28.57
48220250,경상남도,48220,통영시,산양읍,128.39371747,34.79523460,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,36.37
48220350,경상남도,48220,통영시,욕지면,128.25361465,34.64900273,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,27.76
48220350,경상남도,48220,통영시,욕지면,128.25361465,34.64900273,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,39.03
48220350,경상남도,48220,통영시,욕지면,128.25361465,34.64900273,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,39.62
48220310,경상남도,48220,통영시,용남면,128.45188475,34.88669105,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,4.51
48220310,경상남도,48220,통영시,용남면,128.45188475,34.88669105,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,26.04
48220310,경상남도,48220,통영시,용남면,128.45188475,34.88669105,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,27.99
48250119,경상남도,48250,김해시,삼방동,128.90690433,35.25933010,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,7.91
48250119,경상남도,48250,김해시,삼방동,128.90690433,35.25933010,2,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,18.87
48250119,경상남도,48250,김해시,삼방동,128.90690433,35.25933010,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,25.89
48250118,경상남도,48250,김해시,어방동,128.90109996,35.24045339,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,7.18
48250118,경상남도,48250,김해시,어방동,128.90109996,35.24045339,2,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,19.88
48250118,경상남도,48250,김해시,어방동,128.90109996,35.24045339,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,24.81
48250116,경상남도,48250,김해시,강동,128.88113391,35.21687688,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,6.10
48250116,경상남도,48250,김해시,강동,128.88113391,35.21687688,2,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,22.46
48250116,경상남도,48250,김해시,강동,128.88113391,35.21687688,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,22.51
48125155,경상남도,48120,창원시,추산동,128.57059768,35.20655520,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,6.38
48125155,경상남도,48120,창원시,추산동,128.57059768,35.20655520,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,9.83
48125155,경상남도,48120,창원시,추산동,128.57059768,35.20655520,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,17.58
48250113,경상남도,48250,김해시,이동,128.84421474,35.18854783,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,6.39
48250113,경상남도,48250,김해시,이동,128.84421474,35.18854783,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,18.90
48250113,경상남도,48250,김해시,이동,128.84421474,35.18854783,3,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,26.80
48123127,경상남도,48120,창원시,상남동,128.68454235,35.21846800,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,5.67
48123127,경상남도,48120,창원시,상남동,128.68454235,35.21846800,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,12.79
48123127,경상남도,48120,창원시,상남동,128.68454235,35.21846800,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,18.54
48123103,경상남도,48120,창원시,가음정동,128.68651450,35.20845135,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,5.19
48123103,경상남도,48120,창원시,가음정동,128.68651450,35.20845135,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,12.91
48123103,경상남도,48120,창원시,가음정동,128.68651450,35.20845135,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,18.16
48123131,경상남도,48120,창원시,가음동,128.69640509,35.20682471,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,5.93
48123131,경상남도,48120,창원시,가음동,128.69640509,35.20682471,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,12.11
48123131,경상남도,48120,창원시,가음동,128.69640509,35.20682471,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,18.89
48125157,경상남도,48120,창원시,화영동,128.55447276,35.18442890,1,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,6.98
48125157,경상남도,48120,창원시,화영동,128.55447276,35.18442890,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,7.43
48125157,경상남도,48120,창원시,화영동,128.55447276,35.18442890,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,17.53
48220101,경상남도,48220,통영시,도천동,128.41017678,34.84233913,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,2.54
48220101,경상남도,48220,통영시,도천동,128.41017678,34.84233913,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,25.76
48220101,경상남도,48220,통영시,도천동,128.41017678,34.84233913,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,33.66
48220102,경상남도,48220,통영시,서호동,128.41921222,34.84218413,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,1.76
48220102,경상남도,48220,통영시,서호동,128.41921222,34.84218413,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,26.39
48220102,경상남도,48220,통영시,서호동,128.41921222,34.84218413,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,33.46
48240101,경상남도,48240,사천시,동동,128.06756361,34.93853403,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,3.22
48240101,경상남도,48240,사천시,동동,128.06756361,34.93853403,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,13.72
48240101,경상남도,48240,사천시,동동,128.06756361,34.93853403,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,23.33
48240119,경상남도,48240,사천시,마도동,128.03014257,34.93776887,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,3.65
48240119,경상남도,48240,사천시,마도동,128.03014257,34.93776887,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,16.83
48240119,경상남도,48240,사천시,마도동,128.03014257,34.93776887,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,20.35
48270107,경상남도,48270,밀양시,활성동,128.80671858,35.48198630,1,밀양시공설화장시설,경상남도,밀양시,128.76323731,35.50813744,4.89
48270107,경상남도,48270,밀양시,활성동,128.80671858,35.48198630,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,26.60
48270107,경상남도,48270,밀양시,활성동,128.80671858,35.48198630,3,울산하늘공원,울산광역시,울산광역시,129.15373623,35.50522243,31.52
48250111,경상남도,48250,김해시,풍유동,128.84624817,35.21493631,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,3.82
48250111,경상남도,48250,김해시,풍유동,128.84624817,35.21493631,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,19.35
48250111,경상남도,48250,김해시,풍유동,128.84624817,35.21493631,3,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,25.50
48250360,경상남도,48250,김해시,상동면,128.91843584,35.31785787,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,12.07
48250360,경상남도,48250,김해시,상동면,128.91843584,35.31785787,2,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,17.72
48250360,경상남도,48250,김해시,상동면,128.91843584,35.31785787,3,밀양시공설화장시설,경상남도,밀양시,128.76323731,35.50813744,25.41
48250107,경상남도,48250,김해시,삼계동,128.86815583,35.27152448,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,5.24
48250107,경상남도,48250,김해시,삼계동,128.86815583,35.27152448,2,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,22.16
48250107,경상남도,48250,김해시,삼계동,128.86815583,35.27152448,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,23.10
48270104,경상남도,48270,밀양시,삼문동,128.75200783,35.48387991,1,밀양시공설화장시설,경상남도,밀양시,128.76323731,35.50813744,2.88
48270104,경상남도,48270,밀양시,삼문동,128.75200783,35.48387991,2,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,27.52
48270104,경상남도,48270,밀양시,삼문동,128.75200783,35.48387991,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,34.72
48125158,경상남도,48120,창원시,해운동,128.56318817,35.17987200,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,6.68
48125158,경상남도,48120,창원시,해운동,128.56318817,35.17987200,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,7.11
48125158,경상남도,48120,창원시,해운동,128.56318817,35.17987200,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,18.47
48170116,경상남도,48170,진주시,수정동,128.08570223,35.19750627,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,2.03
48170116,경상남도,48170,진주시,수정동,128.08570223,35.19750627,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.58
48170116,경상남도,48170,진주시,수정동,128.08570223,35.19750627,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,26.04
48125159,경상남도,48120,창원시,현동,128.55070850,35.14348835,1,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,3.97
48125159,경상남도,48120,창원시,현동,128.55070850,35.14348835,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,9.11
48125159,경상남도,48120,창원시,현동,128.55070850,35.14348835,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,20.21
48127101,경상남도,48120,창원시,구암동,128.59071731,35.25534165,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,8.73
48127101,경상남도,48120,창원시,구암동,128.59071731,35.25534165,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,15.41
48127101,경상남도,48120,창원시,구암동,128.59071731,35.25534165,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,17.86
48220117,경상남도,48220,통영시,도남동,128.42712732,34.82517848,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,2.69
48220117,경상남도,48220,통영시,도남동,128.42712732,34.82517848,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,28.19
48220117,경상남도,48220,통영시,도남동,128.42712732,34.82517848,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,35.14
48220109,경상남도,48220,통영시,정량동,128.43719358,34.84796232,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,0.00
48220109,경상남도,48220,통영시,정량동,128.43719358,34.84796232,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,27.26
48220109,경상남도,48220,통영시,정량동,128.43719358,34.84796232,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,32.47
48220110,경상남도,48220,통영시,북신동,128.42389688,34.85453712,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,1.42
48220110,경상남도,48220,통영시,북신동,128.42389688,34.85453712,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,25.85
48220110,경상남도,48220,통영시,북신동,128.42389688,34.85453712,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,32.03
48240107,경상남도,48240,사천시,좌룡동,128.08173122,34.95652746,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,2.79
48240107,경상남도,48240,사천시,좌룡동,128.08173122,34.95652746,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,11.69
48240107,경상남도,48240,사천시,좌룡동,128.08173122,34.95652746,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,25.45
48170108,경상남도,48170,진주시,인사동,128.07402769,35.19133382,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,3.19
48170108,경상남도,48170,진주시,인사동,128.07402769,35.19133382,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.44
48170108,경상남도,48170,진주시,인사동,128.07402769,35.19133382,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,25.25
48240115,경상남도,48240,사천시,사등동,128.10990358,34.92662190,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,6.72
48240115,경상남도,48240,사천시,사등동,128.10990358,34.92662190,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,11.36
48240115,경상남도,48240,사천시,사등동,128.10990358,34.92662190,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,26.27
48240111,경상남도,48240,사천시,봉남동,128.10260704,34.94396561,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,5.10
48240111,경상남도,48240,사천시,봉남동,128.10260704,34.94396561,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,10.67
48240111,경상남도,48240,사천시,봉남동,128.10260704,34.94396561,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,26.45
48170106,경상남도,48170,진주시,동성동,128.08517580,35.19180157,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,2.62
48170106,경상남도,48170,진주시,동성동,128.08517580,35.19180157,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.03
48170106,경상남도,48170,진주시,동성동,128.08517580,35.19180157,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,25.40
48170112,경상남도,48170,진주시,계동,128.08080207,35.19667362,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,2.34
48170112,경상남도,48170,진주시,계동,128.08080207,35.19667362,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.69
48170112,경상남도,48170,진주시,계동,128.08080207,35.19667362,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,25.90
48250133,경상남도,48250,김해시,응달동,128.84470562,35.17487406,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,7.86
48250133,경상남도,48250,김해시,응달동,128.84470562,35.17487406,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,18.99
48250133,경상남도,48250,김해시,응달동,128.84470562,35.17487406,3,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,27.44
48250127,경상남도,48250,김해시,신문동,128.82359055,35.18879789,1,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,6.04
48250127,경상남도,48250,김해시,신문동,128.82359055,35.18879789,2,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,17.03
48250127,경상남도,48250,김해시,신문동,128.82359055,35.18879789,3,부산영락공원,부산광역시,금정구,129.11102220,35.29143466,28.49
48127102,경상남도,48120,창원시,두척동,128.54289829,35.23487863,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,10.06
48127102,경상남도,48120,창원시,두척동,128.54289829,35.23487863,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,11.63
48127102,경상남도,48120,창원시,두척동,128.54289829,35.23487863,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,14.08
48127103,경상남도,48120,창원시,봉암동,128.60611675,35.22466665,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,5.07
48127103,경상남도,48120,창원시,봉암동,128.60611675,35.22466665,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,13.42
48127103,경상남도,48120,창원시,봉암동,128.60611675,35.22466665,3,김해추모의공원,경상남도,김해시,128.82211902,35.24307806,19.72
48127104,경상남도,48120,창원시,석전동,128.57106315,35.23051164,1,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,7.70
48127104,경상남도,48120,창원시,석전동,128.57106315,35.23051164,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,12.13
48127104,경상남도,48120,창원시,석전동,128.57106315,35.23051164,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,16.66
48220107,경상남도,48220,통영시,태평동,128.42564873,34.84780546,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,1.05
48220107,경상남도,48220,통영시,태평동,128.42564873,34.84780546,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,26.44
48220107,경상남도,48220,통영시,태평동,128.42564873,34.84780546,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,32.72
48220103,경상남도,48220,통영시,명정동,128.41300463,34.85165841,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,2.25
48220103,경상남도,48220,통영시,명정동,128.41300463,34.85165841,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,25.28
48220103,경상남도,48220,통영시,명정동,128.41300463,34.85165841,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,32.59
48170107,경상남도,48170,진주시,남성동,128.07726273,35.18874434,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,3.25
48170107,경상남도,48170,진주시,남성동,128.07726273,35.18874434,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,24.05
48170107,경상남도,48170,진주시,남성동,128.07726273,35.18874434,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,24.99
48170125,경상남도,48170,진주시,신안동,128.06675715,35.18158132,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,4.45
48170125,경상남도,48170,진주시,신안동,128.06675715,35.18158132,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,23.82
48170125,경상남도,48170,진주시,신안동,128.06675715,35.18158132,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,24.13
48220116,경상남도,48220,통영시,봉평동,128.41498991,34.82231475,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,3.50
48220116,경상남도,48220,통영시,봉평동,128.41498991,34.82231475,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,27.61
48220116,경상남도,48220,통영시,봉평동,128.41498991,34.82231475,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,35.70
48220108,경상남도,48220,통영시,동호동,128.43059383,34.84153584,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,0.93
48220108,경상남도,48220,통영시,동호동,128.43059383,34.84153584,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,27.23
48220108,경상남도,48220,통영시,동호동,128.43059383,34.84153584,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,33.30
48170104,경상남도,48170,진주시,칠암동,128.09338107,35.18289940,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,3.42
48170104,경상남도,48170,진주시,칠암동,128.09338107,35.18289940,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,22.81
48170104,경상남도,48170,진주시,칠암동,128.09338107,35.18289940,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,24.52
48860340,경상남도,48860,산청군,금서면,127.81315379,35.41926714,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,34.40
48860340,경상남도,48860,산청군,금서면,127.81315379,35.41926714,2,남원시승화원,전북특별자치도,남원시,127.38057466,35.45229233,39.36
48860340,경상남도,48860,산청군,금서면,127.81315379,35.41926714,3,재단법인 아름다운청계공원,전라남도,곡성군,127.27116630,35.28003763,51.54
48860350,경상남도,48860,산청군,삼장면,127.80844506,35.33963423,1,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,29.65
48860350,경상남도,48860,산청군,삼장면,127.80844506,35.33963423,2,남원시승화원,전북특별자치도,남원시,127.38057466,35.45229233,40.76
48860350,경상남도,48860,산청군,삼장면,127.80844506,35.33963423,3,광양시화장장,전라남도,광양시,127.60341219,34.95439625,46.72
48240106,경상남도,48240,사천시,동림동,128.07288910,34.94675931,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,2.72
48240106,경상남도,48240,사천시,동림동,128.07288910,34.94675931,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,12.87
48240106,경상남도,48240,사천시,동림동,128.07288910,34.94675931,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,24.20
48240127,경상남도,48240,사천시,죽림동,128.07844235,34.97036500,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,2.41
48240127,경상남도,48240,사천시,죽림동,128.07844235,34.97036500,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,11.47
48240127,경상남도,48240,사천시,죽림동,128.07844235,34.97036500,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,26.03
48820350,경상남도,48820,고성군,대가면,128.27668548,35.02742222,1,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,7.75
48820350,경상남도,48820,고성군,대가면,128.27668548,35.02742222,2,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,21.55
48820350,경상남도,48820,고성군,대가면,128.27668548,35.02742222,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,24.21
48820410,경상남도,48820,고성군,마암면,128.33433709,35.04546289,1,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,13.36
48820410,경상남도,48820,고성군,마암면,128.33433709,35.04546289,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,18.67
48820410,경상남도,48820,고성군,마암면,128.33433709,35.04546289,3,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,23.88
48820400,경상남도,48820,고성군,회화면,128.38720881,35.07507852,1,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,12.84
48820400,경상남도,48820,고성군,회화면,128.38720881,35.07507852,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,19.12
48820400,경상남도,48820,고성군,회화면,128.38720881,35.07507852,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,22.07
48820430,경상남도,48820,고성군,거류면,128.38250338,34.98439910,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,15.97
48820430,경상남도,48820,고성군,거류면,128.38250338,34.98439910,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,16.69
48820430,경상남도,48820,고성군,거류면,128.38250338,34.98439910,3,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,20.22
48820320,경상남도,48820,고성군,하일면,128.19161467,34.93684097,1,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,6.75
48820320,경상남도,48820,고성군,하일면,128.19161467,34.93684097,2,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,13.03
48820320,경상남도,48820,고성군,하일면,128.19161467,34.93684097,3,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,24.48
48820310,경상남도,48820,고성군,삼산면,128.27159403,34.94516252,1,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,8.72
48820310,경상남도,48820,고성군,삼산면,128.27159403,34.94516252,2,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,18.57
48820310,경상남도,48820,고성군,삼산면,128.27159403,34.94516252,3,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,20.06
48820420,경상남도,48820,고성군,동해면,128.44431370,35.02461556,1,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,13.50
48820420,경상남도,48820,고성군,동해면,128.44431370,35.02461556,2,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,19.65
48820420,경상남도,48820,고성군,동해면,128.44431370,35.02461556,3,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,22.46
48820390,경상남도,48820,고성군,구만면,128.33809212,35.09309457,1,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,16.16
48820390,경상남도,48820,고성군,구만면,128.33809212,35.09309457,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,16.48
48820390,경상남도,48820,고성군,구만면,128.33809212,35.09309457,3,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,20.72
48870370,경상남도,48870,함양군,서하면,127.71745337,35.63203434,1,남원시승화원,전북특별자치도,남원시,127.38057466,35.45229233,36.45
48870370,경상남도,48870,함양군,서하면,127.71745337,35.63203434,2,재단법인 아름다운청계공원,전라남도,곡성군,127.27116630,35.28003763,56.27
48870370,경상남도,48870,함양군,서하면,127.71745337,35.63203434,3,진주시안락공원,경상남도,진주시,128.09629646,35.21353418,57.83
48310320,경상남도,48310,거제시,동부면,128.61439304,34.79787122,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,17.11
48310320,경상남도,48310,거제시,동부면,128.61439304,34.79787122,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,38.61
48310320,경상남도,48310,거제시,동부면,128.61439304,34.79787122,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,43.23
48310310,경상남도,48310,거제시,일운면,128.69467970,34.82093751,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,23.69
48310310,경상남도,48310,거제시,일운면,128.69467970,34.82093751,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,38.73
48310310,경상남도,48310,거제시,일운면,128.69467970,34.82093751,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,40.97
48310340,경상남도,48310,거제시,거제면,128.57385904,34.85055029,1,통영시추모공원,경상남도,통영시,128.43719358,34.84796232,12.47
48310340,경상남도,48310,거제시,거제면,128.57385904,34.85055029,2,창원시립마산화장장,경상남도,창원시,128.50859539,35.13408177,32.08
48310340,경상남도,48310,거제시,거제면,128.57385904,34.85055029,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,37.76
48240108,경상남도,48240,사천시,벌리동,128.08339199,34.93959733,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,3.96
48240108,경상남도,48240,사천시,벌리동,128.08339199,34.93959733,2,고성군공설화장장,경상남도,고성군,128.20000565,34.99719610,12.41
48240108,경상남도,48240,사천시,벌리동,128.08339199,34.93959733,3,남해추모누리 영화원,경상남도,남해군,127.84284475,34.83824443,24.67
48740380,경상남도,48740,창녕군,영산면,128.52541431,35.44770277,1,밀양시공설화장시설,경상남도,밀양시,128.76323731,35.50813744,22.56
48740380,경상남도,48740,창녕군,영산면,128.52541431,35.44770277,2,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,22.69
48740380,경상남도,48740,창녕군,영산면,128.52541431,35.44770277,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,30.76
48740370,경상남도,48740,창녕군,계성면,128.51472490,35.47653271,1,밀양시공설화장시설,경상남도,밀양시,128.76323731,35.50813744,22.77
48740370,경상남도,48740,창녕군,계성면,128.51472490,35.47653271,2,함안하늘공원(화장시설),경상남도,함안군,128.39524445,35.27348033,25.04
48740370,경상남도,48740,창녕군,계성면,128.51472490,35.47653271,3,창원시립상복공원,경상남도,창원시,128.63623797,35.18624320,34.11
48840390,경상남도,48840,남해군,창선면,128.01623198,34.86883212,1,사천시 누리원(화장시설),경상남도,사천시,128.05280698,34.96488321,11.19
